Eval_Point,BERT_Uniqueness_R,BERT_Redundancy_R,DistilBERT_Uniqueness_R,DistilBERT_Redundancy_R,RoBERTa_Uniqueness_R,RoBERTa_Redundancy_R,ALBERT_Uniqueness_R,ALBERT_Redundancy_R,XLNet_Uniqueness_R,XLNet_Redundancy_R
Sample 35 $\theta=0.90$,0.10730071363702476,2.220446049250313e-16,0.19783815106035824,5.551115123125783e-17,0.26127184789951685,1.1102230246251565e-15,0.10289979758367374,3.3306690738754696e-16,0.17606160570010043,1.1657341758564144e-15
Sample 36 $\theta=0.00$,0.2238636092304127,2.220446049250313e-16,0.239713395694241,9.71445146547012e-17,0.14203690757468768,3.3306690738754696e-16,0.09464564980241674,3.885780586188048e-16,0.18554510100119126,4.440892098500626e-16
Sample 36 $\theta=0.10$,0.2238636092304127,2.220446049250313e-16,0.239713395694241,9.71445146547012e-17,0.14203690757468768,3.3306690738754696e-16,0.09464564980241674,3.885780586188048e-16,0.18554510100119126,4.440892098500626e-16
Sample 36 $\theta=0.20$,0.06809129124159075,5.551115123125783e-16,0.14526712556779126,8.326672684688674e-17,0.011157508876741606,3.3306690738754696e-16,0.18475081031277618,3.885780586188048e-16,0.12599337236923336,0.0
Sample 36 $\theta=0.30$,0.05831121070113188,5.551115123125783e-16,0.40547331608381054,1.1102230246251565e-16,0.030497341797678823,6.661338147750939e-16,0.10108025105330565,5.551115123125783e-16,0.10114174570052603,1.1102230246251565e-16
Sample 36 $\theta=0.40$,0.7567637897251384,5.273559366969494e-16,0.1488975614992319,5.551115123125783e-17,0.29534938928593446,1.4432899320127035e-15,0.036060806349619834,3.3306690738754696e-16,0.28992323427023237,1.1102230246251565e-15
Sample 36 $\theta=0.50$,0.08825285284364637,6.661338147750939e-16,0.08954887455243926,2.220446049250313e-16,0.0028052551097144107,4.440892098500626e-16,0.18976652201094768,3.885780586188048e-16,0.10443571782454553,1.1102230246251565e-16
Sample 36 $\theta=0.60$,0.05989825617235023,1.942890293094024e-16,0.07751865126094898,2.220446049250313e-16,0.07823166239085527,4.579669976578771e-16,0.15348166567529486,2.220446049250313e-16,0.030340532177001694,2.7755575615628914e-16
Sample 36 $\theta=0.70$,0.2645147815714045,5.551115123125783e-17,0.021430961559645023,2.7755575615628914e-16,0.2640972717245783,1.1102230246251565e-15,0.0591231594674988,2.7755575615628914e-16,0.0330106752937096,5.551115123125783e-16
Sample 36 $\theta=0.80$,0.4956076340137119,3.608224830031759e-16,0.37986626411831254,2.3592239273284576e-16,0.3613973560053035,1.6653345369377348e-15,0.2661369939472929,3.3306690738754696e-16,0.02329989214567918,3.3306690738754696e-16
Sample 36 $\theta=0.90$,0.5111019223267784,4.145989107584569e-16,0.2569976054825958,2.7755575615628914e-17,0.6689536749318257,3.3306690738754696e-15,0.24961194781107118,3.3306690738754696e-16,0.3778863623712143,2.0261570199409107e-15
Sample 37 $\theta=0.00$,0.0034026792542711792,5.551115123125783e-16,0.6456580961021182,2.7755575615628914e-16,0.0005741791185612799,5.551115123125783e-16,0.3619069845700842,7.771561172376096e-16,0.042318536613848434,4.440892098500626e-16
Sample 37 $\theta=0.10$,0.0025897752056638357,5.551115123125783e-16,0.7164792108003029,3.885780586188048e-16,0.00029782820986001823,5.551115123125783e-16,0.40462084027978695,7.771561172376096e-16,0.045462027022609486,4.440892098500626e-16
Sample 37 $\theta=0.20$,0.05088090435021819,5.551115123125783e-16,0.26074368803948456,5.551115123125783e-17,0.0022197357381883442,4.440892098500626e-16,0.0033509261761681675,5.551115123125783e-16,0.07348856893425615,2.220446049250313e-16
Sample 37 $\theta=0.30$,0.0818463769016422,6.661338147750939e-16,0.05125019392629465,2.7755575615628914e-16,0.008666162914060527,3.3306690738754696e-16,0.2120104129728031,3.885780586188048e-16,0.09502146860032668,1.1102230246251565e-16
Sample 37 $\theta=0.40$,0.07851336820402932,6.661338147750939e-16,0.12493926992236754,1.6653345369377348e-16,0.009543980194825163,3.3306690738754696e-16,0.1691873095415024,3.885780586188048e-16,0.10058978283201703,1.1102230246251565e-16
Sample 37 $\theta=0.50$,0.08117980190552088,5.551115123125783e-16,0.16707580843053943,1.1102230246251565e-16,0.011311223301657458,3.3306690738754696e-16,0.14461440136204262,4.440892098500626e-16,0.09901878351793503,1.1102230246251565e-16
Sample 37 $\theta=0.60$,0.11166381161117445,6.661338147750939e-16,0.11463715327717205,1.6653345369377348e-16,0.026343096134018973,5.551115123125783e-16,0.1591713377636903,3.885780586188048e-16,0.10253430720198398,1.1102230246251565e-16
Sample 37 $\theta=0.70$,0.05407788733794705,2.7755575615628914e-16,0.1138936902296992,1.1102230246251565e-16,0.1338032405711933,8.326672684688674e-16,0.0848328541132024,2.7755575615628914e-16,0.09425260216532128,2.220446049250313e-16
Sample 37 $\theta=0.80$,0.2325002236927849,5.551115123125783e-17,0.23063764281200438,5.551115123125783e-17,0.16008026690781363,5.551115123125783e-16,0.053504676358265946,3.3306690738754696e-16,0.06992483998857724,0.0
Sample 37 $\theta=0.90$,0.27026375865661745,6.661338147750939e-16,0.23399655197855374,2.7755575615628914e-17,0.06697237952758073,0.0,0.016903871126939585,3.885780586188048e-16,0.15445864716250324,1.2212453270876722e-15
Sample 38 $\theta=0.00$,0.0006107868974103425,5.551115123125783e-16,0.511235034551619,1.1102230246251565e-16,4.9527511336577845e-06,4.440892098500626e-16,0.2926012637817168,7.771561172376096e-16,0.03052281944343571,4.440892098500626e-16
Sample 38 $\theta=0.10$,0.0012664804366946392,5.551115123125783e-16,0.4929459937064291,0.0,0.0008483769251830253,4.440892098500626e-16,0.28205748769944605,7.771561172376096e-16,0.029877253364110512,4.440892098500626e-16
Sample 38 $\theta=0.20$,0.0021269287786218616,5.551115123125783e-16,0.4864657555124504,0.0,0.001469951421291027,4.440892098500626e-16,0.27875360876548383,7.771561172376096e-16,0.029231529544544665,4.440892098500626e-16
Sample 38 $\theta=0.30$,0.08264969519279375,6.661338147750939e-16,0.027440207152606366,3.3306690738754696e-16,0.008144119959412777,3.3306690738754696e-16,0.25796494314973883,3.885780586188048e-16,0.09082142881410604,1.1102230246251565e-16
Sample 38 $\theta=0.40$,0.08247472463778571,6.661338147750939e-16,0.01668837603576051,3.3306690738754696e-16,0.008665803623747026,3.3306690738754696e-16,0.25108299186680805,3.885780586188048e-16,0.0905678998711118,1.1102230246251565e-16
Sample 38 $\theta=0.50$,0.0823848446147738,6.661338147750939e-16,0.03480804615040439,3.885780586188048e-16,0.009445220487173,3.3306690738754696e-16,0.26131400006516015,3.885780586188048e-16,0.08862529514898276,1.1102230246251565e-16
Sample 38 $\theta=0.60$,0.06572067233788781,6.661338147750939e-16,0.01321528172209796,3.3306690738754696e-16,0.01587719698258583,3.3306690738754696e-16,0.2437073571728987,3.885780586188048e-16,0.09196239333373346,1.1102230246251565e-16
Sample 38 $\theta=0.70$,0.3478303767501646,1.1102230246251565e-16,0.06322497462147303,1.6653345369377348e-16,0.1761025765951899,6.661338147750939e-16,0.12047201751564574,3.885780586188048e-16,0.1802370579725716,4.440892098500626e-16
Sample 38 $\theta=0.80$,0.1442022024497278,5.551115123125783e-16,0.389496329100456,1.942890293094024e-16,0.10342435421194474,1.1102230246251565e-16,0.11033708007077847,3.3306690738754696e-16,0.11591189434872018,9.992007221626409e-16
Sample 38 $\theta=0.90$,0.1699372996191403,1.3530843112619095e-16,0.3577358556906608,2.636779683484747e-16,0.004071381912758923,1.1102230246251565e-16,0.35521110782646526,2.7755575615628914e-16,0.04208740675346556,1.3877787807814457e-16
Sample 39 $\theta=0.00$,0.006818822713585705,3.903127820947816e-17,0.7263561352009791,9.992007221626409e-16,0.0015443544035155608,2.896988204881268e-16,0.3855203229295047,1.3877787807814457e-17,0.057558897822484446,2.6194324487249787e-16
Sample 39 $\theta=0.10$,0.0051665208550023805,4.683753385137379e-17,0.6184127699580191,8.881784197001252e-16,0.0011292773291674265,2.419939248987646e-16,0.3475653483138045,4.163336342344337e-17,0.04436078079838149,2.0014372104082412e-16
Sample 39 $\theta=0.20$,0.020881964391902,6.245004513516506e-17,0.36031021301240396,5.551115123125783e-16,0.017114322807743013,6.071532165918825e-17,0.1592867956000492,2.7755575615628914e-17,0.050649768014591943,2.5543803183758484e-16
Sample 39 $\theta=0.30$,0.10110049879709243,6.245004513516506e-17,0.002791698728830838,2.220446049250313e-16,0.08828689886565413,4.718447854656915e-16,0.17176968371515794,2.220446049250313e-16,0.13414603309891454,7.112366251504909e-16
Sample 39 $\theta=0.40$,0.09773457792589543,5.811323644522304e-17,0.23945824170241847,5.551115123125783e-16,0.05601379748828623,4.163336342344337e-16,0.045905611084480824,2.220446049250313e-16,0.12352750962932987,6.331740687315346e-16
Sample 39 $\theta=0.50$,0.012129049032110054,2.7755575615628914e-17,0.027861939536786562,2.220446049250313e-16,0.03034226891643802,1.3183898417423734e-16,0.19214093952224515,2.220446049250313e-16,0.07533052457210805,4.163336342344337e-16
Sample 39 $\theta=0.60$,0.08999089987112259,4.163336342344337e-17,0.023635730959995216,2.7755575615628914e-16,0.03995427024244756,2.498001805406602e-16,0.1585056291418372,2.220446049250313e-16,0.09200988011142602,4.996003610813204e-16
Sample 39 $\theta=0.70$,0.47955856833625815,3.9898639947466563e-16,0.299482549416128,5.551115123125783e-17,0.7216145052301255,3.552713678800501e-15,0.28992802252822436,3.3306690738754696e-16,0.46449600171422634,2.42861286636753e-15
Sample 39 $\theta=0.80$,0.43181698964535264,3.4867941867133823e-16,0.37144425302151385,2.220446049250313e-16,0.43316135970236264,1.9984014443252818e-15,0.31612585740837007,3.3306690738754696e-16,0.18274591145500668,1.0547118733938987e-15
Sample 39 $\theta=0.90$,0.23349638561093367,3.885780586188048e-16,0.3934360143945181,2.636779683484747e-16,0.0728419052460551,5.967448757360216e-16,0.3238843323974246,2.7755575615628914e-16,0.13785579729251302,8.604228440844963e-16
Sample 40 $\theta=0.00$,0.0005494028716853004,3.2959746043559335e-17,0.5833920703405585,7.771561172376096e-16,0.000491639503398077,2.3613923316734287e-16,0.3342975903744587,5.2909066017292616e-17,0.03519571402041997,1.5178830414797062e-16
Sample 40 $\theta=0.10$,0.00021293368832623087,3.2959746043559335e-17,0.561855346880764,7.771561172376096e-16,2.7629085998458073e-05,2.244298497044994e-16,0.3227435049034712,5.117434254131581e-17,0.03339168767768517,1.43982048506075e-16
Sample 40 $\theta=0.20$,0.00013415187523056695,2.7321894746634712e-17,0.46754949306064936,6.106226635438361e-16,0.0003797956899773197,1.8431436932253575e-16,0.2687072877901838,4.2717565595928875e-17,0.027290502120609565,1.1752751549742868e-16
Sample 40 $\theta=0.30$,0.06608538846675201,4.098284211995207e-17,0.11686508536938922,4.440892098500626e-16,0.008343217298686478,5.5294310796760726e-17,0.12412386349205573,2.220446049250313e-16,0.077307219953312,3.9942008034365983e-16
Sample 40 $\theta=0.40$,0.06822367333455487,4.0766001685454967e-17,0.11502030869385105,4.440892098500626e-16,0.001276068692242574,1.0408340855860843e-16,0.12346985720097109,2.220446049250313e-16,0.0845659701976422,4.375839968151496e-16
Sample 40 $\theta=0.50$,0.05587175980783646,2.42861286636753e-17,0.1456464879390455,4.440892098500626e-16,0.008654703669450134,5.898059818321144e-17,0.10244325945065558,2.220446049250313e-16,0.0827718800047771,4.3368086899420177e-16
Sample 40 $\theta=0.60$,0.16523407868604562,1.231653667943533e-16,0.020541309585724865,3.3306690738754696e-16,0.1935971316921471,9.992007221626409e-16,0.16024783193486808,2.220446049250313e-16,0.19749658065827677,1.0243542125643046e-15
Sample 40 $\theta=0.70$,0.4077871376623039,8.881784197001252e-16,0.15680034222412775,6.661338147750939e-16,0.2749951397494742,1.2212453270876722e-15,0.16975424542378215,2.7755575615628914e-16,0.5450511247967303,3.1086244689504383e-15
Sample 40 $\theta=0.80$,0.16595781111359054,5.551115123125783e-16,0.3526575930047482,1.5265566588595902e-16,0.0030376175619722945,4.440892098500626e-16,0.011243646110032812,4.440892098500626e-16,0.038297399014723954,4.440892098500626e-16
Sample 40 $\theta=0.90$,0.28612941662421587,7.771561172376096e-16,0.2113693735085984,5.551115123125783e-17,0.19183572916628522,4.440892098500626e-16,0.026139786685385136,3.885780586188048e-16,0.30097830659315394,1.9984014443252818e-15
Sample 41 $\theta=0.00$,0.016295007820472135,2.0816681711721685e-17,0.5390738798514936,7.771561172376096e-16,0.016650648174412044,3.0184188481996443e-16,0.2961911168843325,2.7755575615628914e-17,0.046370582269019626,2.1684043449710089e-16
Sample 41 $\theta=0.10$,0.008261330270404519,2.7755575615628914e-17,0.47302303746622215,6.661338147750939e-16,0.005385008306397099,2.1510571102112408e-16,0.25902931928129436,2.0816681711721685e-17,0.03604432834826768,1.700029006457271e-16
Sample 41 $\theta=0.20$,0.07539186223542571,2.7755575615628914e-16,0.4459464851639649,6.661338147750939e-16,0.16850758136417116,8.881784197001252e-16,0.34897472402033314,2.0816681711721685e-17,0.19667948877115482,1.1102230246251565e-15
Sample 41 $\theta=0.30$,0.20412135945346777,2.220446049250313e-16,0.32464944428739295,6.661338147750939e-16,0.14343055781233005,6.661338147750939e-16,0.4677130671275701,1.6653345369377348e-16,0.16879715817956986,3.3306690738754696e-16
Sample 41 $\theta=0.40$,0.08664489931237748,4.163336342344337e-17,0.029080622540392786,2.7755575615628914e-16,0.07361692509405071,3.2439329000766293e-16,0.1513756415791932,2.220446049250313e-16,0.027002755504912282,8.326672684688674e-17
Sample 41 $\theta=0.50$,0.002639639654910042,5.551115123125783e-17,0.05056571996211068,1.6653345369377348e-16,0.05178526752210426,2.5847379792054426e-16,0.19616463478113697,2.220446049250313e-16,0.05635259139878379,3.3306690738754696e-16
Sample 41 $\theta=0.60$,0.01280292657904114,2.7755575615628914e-16,0.32775881492599956,6.661338147750939e-16,0.06319047344415707,3.3306690738754696e-16,0.1874357144768034,2.7755575615628914e-16,0.09568257082434883,7.216449660063518e-16
Sample 41 $\theta=0.70$,0.12936295696123012,3.3306690738754696e-16,0.06037199396162557,4.440892098500626e-16,0.12671307988186187,3.3306690738754696e-16,0.19728266510526982,3.885780586188048e-16,0.06757246692170626,1.1102230246251565e-16
Sample 41 $\theta=0.80$,0.32851158728358465,0.0,0.11203454618335873,1.1102230246251565e-16,0.16127643560746607,6.661338147750939e-16,0.028714416060736936,2.7755575615628914e-16,0.10344966586943283,2.220446049250313e-16
Sample 41 $\theta=0.90$,0.26043114932167805,4.996003610813204e-16,0.3805329194957451,2.5673907444456745e-16,0.1729069723941349,1.0894063429134349e-15,0.31163547907479444,2.7755575615628914e-16,0.050281388689057516,4.3021142204224816e-16
Sample 42 $\theta=0.00$,0.4992141866068306,9.992007221626409e-16,0.09089339851138695,2.7755575615628914e-16,0.2635348923721239,1.4988010832439613e-15,0.22389495328356823,2.220446049250313e-16,0.017827867717238766,3.3306690738754696e-16
Sample 42 $\theta=0.10$,0.5400925122371609,8.881784197001252e-16,0.54006045294162,2.7755575615628914e-16,0.4849531698643802,2.8102520310824275e-15,0.46260225857092524,5.551115123125783e-16,0.04066254806723352,1.6653345369377348e-16
Sample 42 $\theta=0.20$,0.7258194190373326,9.992007221626409e-16,0.2739200035241503,8.326672684688674e-17,0.22949036703051567,1.4710455076283324e-15,0.13572271097755195,3.3306690738754696e-16,0.2636357199017841,1.6514567491299204e-15
Sample 42 $\theta=0.30$,0.8088287743385888,1.3322676295501878e-15,0.0797940577817065,2.7755575615628914e-16,0.3603157621902874,2.067790383364354e-15,0.03140196643456128,2.7755575615628914e-16,0.20389972800850265,1.3322676295501878e-15
Sample 42 $\theta=0.40$,0.2637577885774598,6.661338147750939e-16,0.1493893914398784,2.220446049250313e-16,0.4180221929853599,1.7763568394002505e-15,0.04017720337010988,3.885780586188048e-16,0.5398224879034019,3.164135620181696e-15
Sample 42 $\theta=0.50$,0.4863212083281626,6.661338147750939e-16,0.2901847908460663,1.3877787807814457e-16,0.228802153533943,1.4016565685892601e-15,0.21982435891868723,2.7755575615628914e-16,0.13682969853468963,9.159339953157541e-16
Sample 42 $\theta=0.60$,0.11343959159184358,8.847089727481716e-17,0.32858962052727053,2.498001805406602e-16,0.09347272485387792,5.672545766444159e-16,0.35157050404974516,2.7755575615628914e-16,0.09227220801224226,3.885780586188048e-16
Sample 42 $\theta=0.70$,0.4223197727930185,7.771561172376096e-16,0.049301375965146776,4.440892098500626e-16,0.07735552118548222,4.996003610813204e-16,0.01307809457848702,2.7755575615628914e-16,0.24327329953703097,1.4710455076283324e-15
Sample 42 $\theta=0.80$,0.046787381611927525,4.440892098500626e-16,0.10542599392355378,2.220446049250313e-16,0.21863301741098806,8.881784197001252e-16,0.007078317747196583,2.7755575615628914e-16,0.21235749851589902,1.4432899320127035e-15
Sample 42 $\theta=0.90$,0.300650859180141,1.1102230246251565e-16,0.1950521557022591,2.7755575615628914e-17,0.10845296476381389,3.3306690738754696e-16,0.13290977334019266,3.3306690738754696e-16,0.1054591584921919,3.3306690738754696e-16
Sample 43 $\theta=0.00$,0.003744700652216335,3.447762908503904e-17,0.6511565768600767,8.881784197001252e-16,6.57132885437629e-05,2.6107588313450947e-16,0.3689436236871852,5.204170427930421e-17,0.03912852373056215,1.700029006457271e-16
Sample 43 $\theta=0.10$,0.0027441870508697393,2.7321894746634712e-17,0.5038216000076621,6.661338147750939e-16,0.00038004799207895686,2.0513105103425744e-16,0.2822385873836129,3.8163916471489756e-17,0.03299614229411792,1.450662506785605e-16
Sample 43 $\theta=0.20$,0.005286696341252159,1.8214596497756474e-17,0.37728490058677794,5.551115123125783e-16,0.0023521419141276957,1.4051260155412137e-16,0.20926358940687478,2.42861286636753e-17,0.02095810952124408,9.107298248878237e-17
Sample 43 $\theta=0.30$,0.07174556300024092,5.5077470362263625e-17,0.06438175392558365,1.6653345369377348e-16,0.013851138013374276,4.597017211338539e-17,0.22513551204891277,2.220446049250313e-16,0.05455421074066201,2.949029909160572e-16
